"Feb 02, 2021, 12 AMEDT",1.72,1.74,+1.05,"Oct 21, 2020, 12 AMEDT",1.75,1.75,+0.17,"Jul 22, 2020, 12 AMEDT",1.53,1.65,+7.98,"Apr 22, 2020, 12 AMEDT",1.71,1.73,+0.99
"Jan 19, 2021, 12 AMEDT",7.47,12.08,+61.63,"Oct 14, 2020, 12 AMEDT",5.57,8.98,+61.25,"Jul 15, 2020, 12 AMEDT",3.79,0.53,-86,"Apr 15, 2020, 12 AMEDT",3.35,3.11,-7.27
"Feb 03, 2021, 12 AMEDT",3.86,3.66,-5.25,"Oct 22, 2020, 12 AMEDT",4.15,4.52,+8.84,"Jul 23, 2020, 12 AMEDT",3.39,3.75,+10.65,"Apr 23, 2020, 12 AMEDT",4.43,4.24,-4.4
"Jan 19, 2021, 12 AMEDT",0.15,0.18,+22.45,"Oct 19, 2020, 12 AMEDT",0.08,0.11,+30.95,"Jul 20, 2020, 12 AMEDT",-0.11,0.05,+144.25,"Apr 20, 2020, 12 AMEDT",0.24,0.31,+27.57
"Feb 09, 2021, 12 AMEDT",0.29,0.38,+32.87,"Nov 05, 2020, 12 AMEDT",0.39,0.42,+8.25,"Jul 30, 2020, 12 AMEDT",-0.07,0.6,+1009.09,"Apr 30, 2020, 12 AMEDT",0.14,0.05,-65.28
"Feb 04, 2021, 12 AMEDT",1.33,1.76,+32.13,"Oct 29, 2020, 12 AMEDT",0.9,1.46,+62.4,"Jul 30, 2020, 12 AMEDT",1.22,1.22,+0.08,"Apr 29, 2020, 12 AMEDT",1.35,1.34,-0.81
"Feb 08, 2021, 12 AMEDT",1.14,1.27,+11.21,"Oct 26, 2020, 12 AMEDT",1.63,1.88,+15.41,"Jul 27, 2020, 12 AMEDT",0.23,0.02,-91.3,"Apr 29, 2020, 12 AMEDT",0.58,0.57,-2.06
"Feb 02, 2021, 12 AMEDT",3.61,4.13,+14.56,"Oct 26, 2020, 12 AMEDT",2.32,1.92,-17.17,"Jul 22, 2020, 12 AMEDT",-0.39,3.23,+926.09,"Apr 21, 2020, 12 AMEDT",2.64,2.33,-11.68
"Feb 09, 2021, 12 AMEDT",0.04,0.27,+575,"Nov 02, 2020, 12 AMEDT",0.01,-0.12,-1023.08,"Aug 04, 2020, 12 AMEDT",0.05,0.09,+80,"May 05, 2020, 12 AMEDT",0.1,0.54,+429.41
"Feb 17, 2021, 12 AMEDT",0.99,1,+1.11,"Nov 02, 2020, 12 AMEDT",0.79,1.03,+29.72,"Aug 04, 2020, 12 AMEDT",-0.12,-,+100,"May 05, 2020, 12 AMEDT",0.74,0.94,+27.89
"Jan 27, 2021, 12 AMEDT",-0.66,-0.58,+12.12,"Oct 28, 2020, 12 AMEDT",-0.67,-0.71,-5.81,"Jul 29, 2020, 12 AMEDT",-1.14,-1.05,+7.81,"May 07, 2020, 12 AMEDT",-0.65,-0.6,+7.69
"Mar 02, 2021, 12 AMEDT",0.41,0.52,+25.91,"Dec 01, 2020, 12 AMEDT",0.34,0.37,+10.12,"Aug 25, 2020, 12 AMEDT",0.23,0.32,+40.35,"May 21, 2020, 12 AMEDT",0.29,0.22,-24.4
"Feb 17, 2021, 12 AMEDT",0.03,-0.1,-394.12,"Nov 04, 2020, 12 AMEDT",-0.02,0.06,+385.71,"Aug 06, 2020, 12 AMEDT",-0.31,-0.61,-96.77,"May 07, 2020, 12 AMEDT",0.57,0.74,+30.28
"Feb 24, 2021, 12 AMEDT",-0.71,-0.74,-4.37,"Nov 05, 2020, 12 AMEDT",-0.53,-0.41,+23.36,"Aug 06, 2020, 12 AMEDT",-0.55,-0.25,+54.87,"May 07, 2020, 12 AMEDT",0.41,0.53,+28.02
"Jan 27, 2021, 12 AMEDT",2.17,2.86,+31.92,"Nov 04, 2020, 12 AMEDT",1.22,2.07,+69.81,"Jul 29, 2020, 12 AMEDT",0.39,0.75,+94.81,"Apr 29, 2020, 12 AMEDT",0.57,0.57,+0.18
"Feb 23, 2021, 12 AMEDT",2.62,2.65,+1.26,"Nov 17, 2020, 12 AMEDT",3.06,3.18,+3.82,"Aug 18, 2020, 12 AMEDT",3.71,4.02,+8.3,"May 19, 2020, 12 AMEDT",2.27,2.08,-8.21
"Jan 29, 2021, 12 AMEDT",2,2.07,+3.55,"Oct 30, 2020, 12 AMEDT",1.49,1.56,+4.84,"Jul 24, 2020, 12 AMEDT",1.21,1.26,+3.87,"May 01, 2020, 12 AMEDT",1.96,2.21,+13.04
"Feb 18, 2021, 12 AMEDT",0.41,0.41,+0.99,"Nov 24, 2020, 12 AMEDT",0.44,0.43,-1.83,"Aug 25, 2020, 12 AMEDT",0.35,0.37,+7.25,"May 21, 2020, 12 AMEDT",0.43,0.42,-2.1
"Feb 18, 2021, 12 AMEDT",-0.42,-0.09,+78.57,"Nov 04, 2020, 12 AMEDT",-0.45,-0.44,+3.08,"Jul 30, 2020, 12 AMEDT",-0.46,-0.5,-8.7,"May 07, 2020, 12 AMEDT",0.09,-,-100
"Feb 03, 2021, 12 AMEDT",0.17,0.21,+24.26,"Nov 09, 2020, 12 AMEDT",0.05,0.03,-37.5,"Aug 06, 2020, 12 AMEDT",0.06,0.12,+96.72,"May 05, 2020, 12 AMEDT",0.44,0.62,+40.91
"Feb 25, 2021, 12 AMEDT",0.66,0.92,+38.97,"Nov 24, 2020, 12 AMEDT",0.52,0.62,+18.55,"Aug 27, 2020, 12 AMEDT",0.43,0.49,+14.49,"May 27, 2020, 12 AMEDT",0.44,0.51,+15.38
"Feb 03, 2021, 12 AMEDT",-2.37,-2.3,+2.75,"Nov 03, 2020, 12 AMEDT",2.81,3.08,+9.53,"Aug 05, 2020, 12 AMEDT",10.27,12.56,+22.27,"Apr 29, 2020, 12 AMEDT",4.68,5.4,+15.31
"Jan 22, 2021, 12 AMEDT",0.29,0.27,-8.16,"Oct 22, 2020, 12 AMEDT",0.25,0.27,+8.43,"Jul 23, 2020, 12 AMEDT",0.04,0.13,+195.45,"Apr 23, 2020, 12 AMEDT",0.17,0.03,-82.25
"Feb 11, 2021, 12 AMEDT",4.56,6.15,+34.87,"Nov 05, 2020, 12 AMEDT",4.13,5.45,+31.83,"Aug 06, 2020, 12 AMEDT",4.17,1.3,-68.85,"May 07, 2020, 12 AMEDT",4.52,4.23,-6.42
"Feb 03, 2021, 12 AMEDT",1.3,1.37,+5.38,"Oct 27, 2020, 12 AMEDT",1.2,1.4,+16.96,"Jul 23, 2020, 12 AMEDT",1,1.1,+9.78,"Apr 23, 2020, 12 AMEDT",1.3,1.33,+2.47
"Feb 02, 2021, 12 AMEDT",1.4,2.01,+43.88,"Oct 29, 2020, 12 AMEDT",1.43,1.69,+18.1,"Jul 31, 2020, 12 AMEDT",1.17,1.72,+47.01,"Apr 30, 2020, 12 AMEDT",1.2,1.29,+7.59
"Mar 23, 2021, 12 AMEDT",0.7,0.71,+0.85,"Jan 13, 2021, 12 AMEDT",0.67,0.72,+7.3,"Sep 29, 2020, 12 AMEDT",0.69,0.77,+10.95,"Jun 23, 2020, 12 AMEDT",0.67,0.69,+3.45
"Feb 05, 2021, 12 AMEDT",1.79,2.02,+12.6,"Oct 23, 2020, 12 AMEDT",1.49,1.83,+23.07,"Jul 31, 2020, 12 AMEDT",0.7,1.01,+44.08,"May 05, 2020, 12 AMEDT",1.71,1.77,+3.57
"Feb 11, 2021, 12 AMEDT",1.11,1.22,+9.91,"Oct 29, 2020, 12 AMEDT",0.77,1.02,+32.47,"Aug 06, 2020, 12 AMEDT",0.67,0.62,-7.6,"Apr 30, 2020, 12 AMEDT",1.25,1.64,+31.31
"Feb 09, 2021, 12 AMEDT",0.75,0.93,+24.33,"Nov 05, 2020, 12 AMEDT",0.75,0.23,-69.33,"Aug 04, 2020, 12 AMEDT",0.87,1.24,+42.86,"May 05, 2020, 12 AMEDT",0.61,-2.86,-566.56
"Feb 22, 2021, 12 AMEDT",0.45,0.53,+18.3,"Nov 02, 2020, 12 AMEDT",0.31,0.4,+30.29,"Aug 03, 2020, 12 AMEDT",0.19,0.31,+59.79,"May 12, 2020, 12 AMEDT",0.28,0.25,-9.75
"Jan 21, 2021, 12 AMEDT",1.1,1.52,+37.93,"Oct 22, 2020, 12 AMEDT",1.11,1.11,+0.27,"Jul 23, 2020, 12 AMEDT",1.11,1.23,+10.71,"Apr 23, 2020, 12 AMEDT",1.28,1.45,+13.46
"Feb 04, 2021, 12 AMEDT",1.08,1.13,+4.24,"Oct 29, 2020, 12 AMEDT",0.99,1.03,+4.36,"Jul 30, 2020, 12 AMEDT",1.04,1.07,+2.98,"Apr 30, 2020, 12 AMEDT",1.24,1.28,+3.56
"Jan 21, 2021, 12 AMEDT",1.79,2.07,+15.51,"Oct 19, 2020, 12 AMEDT",2.58,2.58,-,"Jul 20, 2020, 12 AMEDT",2.08,2.18,+5.06,"Apr 20, 2020, 12 AMEDT",1.8,1.84,+2.51
"Feb 10, 2021, 12 AMEDT",1.19,1.32,+10.65,"Nov 09, 2020, 12 AMEDT",1.46,1.4,-4.31,"Aug 10, 2020, 12 AMEDT",1.31,1.36,+4.13,"May 11, 2020, 12 AMEDT",1.59,1.62,+2.08
"Feb 04, 2021, 12 AMEDT",0.81,0.75,-6.83,"Oct 29, 2020, 12 AMEDT",0.48,0.71,+46.69,"Jul 30, 2020, 12 AMEDT",0.39,0.77,+97.94,"Apr 30, 2020, 12 AMEDT",0.43,0.57,+34.12
"Feb 10, 2021, 12 AMEDT",0.8,0.86,+7.1,"Oct 21, 2020, 12 AMEDT",0.33,0.53,+60.12,"Jul 29, 2020, 12 AMEDT",0.2,0.23,+13.86,"Apr 22, 2020, 12 AMEDT",0.09,0.11,+19.57
"Feb 23, 2021, 12 AMEDT",0.91,0.68,-25.03,"Nov 19, 2020, 12 AMEDT",0.37,0.94,+151.34,"Aug 25, 2020, 12 AMEDT",1.05,1.81,+72.22,"May 21, 2020, 12 AMEDT",4.6,4.49,-2.39
"Jan 21, 2021, 12 AMEDT",3.12,3.58,+14.6,"Oct 15, 2020, 12 AMEDT",2.07,2.77,+34.01,"Jul 21, 2020, 12 AMEDT",0.56,1.11,+97.86,"Apr 16, 2020, 12 AMEDT",2.54,2.69,+5.74
"Jan 26, 2021, 12 AMEDT",0.57,0.72,+25.65,"Oct 27, 2020, 12 AMEDT",0.48,0.53,+11.11,"Jul 28, 2020, 12 AMEDT",0.44,0.35,-20.09,"Apr 23, 2020, 12 AMEDT",0.52,0.34,-34.74
"Feb 16, 2021, 12 AMEDT",0.98,0.92,-6.31,"Oct 30, 2020, 12 AMEDT",0.89,0.66,-25.59,"Aug 04, 2020, 12 AMEDT",0.6,0.71,+19.13,"May 05, 2020, 12 AMEDT",0.26,0.68,+165.63
"Feb 10, 2021, 12 AMEDT",2,2.11,+5.39,"Oct 20, 2020, 12 AMEDT",1.54,1.63,+6.19,"Jul 22, 2020, 12 AMEDT",1.06,1.18,+11.53,"Apr 28, 2020, 12 AMEDT",1.48,1.5,+1.28
"Feb 24, 2021, 12 AMEDT",0.31,0.29,-7.35,"Nov 05, 2020, 12 AMEDT",0.25,0.31,+24,"Aug 06, 2020, 12 AMEDT",0.13,0.22,+74.6,"May 07, 2020, 12 AMEDT",0.18,0.27,+50.84
"Jan 19, 2021, 12 AMEDT",1.29,1.44,+11.37,"Oct 16, 2020, 12 AMEDT",1.28,1.18,-7.74,"Jul 16, 2020, 12 AMEDT",0.83,1.14,+37.02,"Apr 14, 2020, 12 AMEDT",0.98,0.98,+0.1
"Feb 08, 2021, 12 AMEDT",0.87,0.94,+8.55,"Nov 04, 2020, 12 AMEDT",1.06,1.19,+12.8,"Aug 18, 2020, 12 AMEDT",0.78,0.8,+2.04,"May 04, 2020, 12 AMEDT",0.8,0.96,+19.4
"Feb 09, 2021, 12 AMEDT",1.27,1.41,+10.59,"Nov 24, 2020, 12 AMEDT",1.32,1.63,+23.77,"Aug 03, 2020, 12 AMEDT",1,1.26,+26.25,"May 06, 2020, 12 AMEDT",1.3,1.39,+6.68
"Feb 25, 2021, 12 AMEDT",2.19,2.45,+11.72,"Nov 24, 2020, 12 AMEDT",2.23,2.39,+7.32,"Aug 25, 2020, 12 AMEDT",1.67,2.37,+41.58,"Jun 04, 2020, 12 AMEDT",2.29,2.57,+12.33
"Jan 26, 2021, 12 AMEDT",1.82,1.86,+2.14,"Oct 13, 2020, 12 AMEDT",1.98,2.2,+11.28,"Jul 16, 2020, 12 AMEDT",1.5,1.67,+11.71,"Apr 14, 2020, 12 AMEDT",2,2.3,+15.29
"Jan 29, 2021, 12 AMEDT",0.4,0.43,+6.44,"Nov 03, 2020, 12 AMEDT",0.73,0.76,+4.11,"Jul 31, 2020, 12 AMEDT",0.48,0.67,+39.29,"May 01, 2020, 12 AMEDT",0.36,0.42,+16.67
"Jan 15, 2021, 12 AMEDT",2.62,3.79,+44.44,"Oct 13, 2020, 12 AMEDT",2.23,2.92,+31.18,"Jul 14, 2020, 12 AMEDT",1.04,1.38,+32.56,"Apr 14, 2020, 12 AMEDT",1.84,0.78,-57.65
"Jan 28, 2021, 12 AMEDT",0.53,0.55,+3.58,"Oct 27, 2020, 12 AMEDT",0.43,0.43,-0.92,"Jul 28, 2020, 12 AMEDT",0.34,0.35,+2.64,"Apr 28, 2020, 12 AMEDT",0.25,0.23,-8.37
"Jan 22, 2021, 12 AMEDT",1.92,1.89,-1.72,"Oct 16, 2020, 12 AMEDT",1.9,1.96,+3.1,"Jul 17, 2020, 12 AMEDT",1.12,1.15,+2.5,"Apr 17, 2020, 12 AMEDT",1.78,1.96,+10.36
"Feb 11, 2021, 12 AMEDT",0.89,0.86,-3.15,"Oct 29, 2020, 12 AMEDT",0.87,0.91,+4.96,"Jul 30, 2020, 12 AMEDT",0.94,1.24,+32.48,"Apr 30, 2020, 12 AMEDT",0.96,0.99,+3.66
"Jan 21, 2021, 12 AMEDT",0.43,0.57,+32.56,"Oct 21, 2020, 12 AMEDT",0.37,0.41,+11.72,"Jul 22, 2020, 12 AMEDT",0.08,0.17,+107.32,"Apr 16, 2020, 12 AMEDT",0.18,0.12,-33.7
"Feb 18, 2021, 12 AMEDT",1.37,1.43,+4.3,"Nov 18, 2020, 12 AMEDT",1.46,1.62,+11.03,"Aug 20, 2020, 12 AMEDT",0.83,1.19,+42.69,"May 26, 2020, 12 AMEDT",1.16,0.78,-32.53
"Jan 25, 2021, 12 AMEDT",1.6,1.69,+5.62,"Oct 22, 2020, 12 AMEDT",1.76,1.72,-2.05,"Jul 23, 2020, 12 AMEDT",1.8,2.2,+22.09,"Apr 22, 2020, 12 AMEDT",1.98,2.13,+7.68
"Feb 11, 2021, 12 AMEDT",0.1,0.45,+359.18,"Nov 05, 2020, 12 AMEDT",0.06,-0.1,-278.57,"Aug 07, 2020, 12 AMEDT",0.07,1.71,+2275,"May 08, 2020, 12 AMEDT",0.18,0.19,+7.95
"Jan 20, 2021, 12 AMEDT",0.24,0.27,+12.03,"Oct 21, 2020, 12 AMEDT",0.21,0.21,-0.47,"Jul 22, 2020, 12 AMEDT",0.15,0.17,+14.86,"Apr 22, 2020, 12 AMEDT",0.27,0.24,-12.09
"Feb 03, 2021, 12 AMEDT",3.2,3.24,+1.41,"Oct 28, 2020, 12 AMEDT",2.77,3.03,+9.23,"Aug 03, 2020, 12 AMEDT",2.42,2.73,+13.04,"May 05, 2020, 12 AMEDT",2.28,2.47,+8.29
"Feb 11, 2021, 12 AMEDT",0.74,0.8,+8.7,"Oct 29, 2020, 12 AMEDT",0.62,0.7,+12.18,"Jul 30, 2020, 12 AMEDT",0.65,0.8,+23.08,"Apr 30, 2020, 12 AMEDT",0.55,0.58,+6.23
"Mar 04, 2021, 12 AMEDT",0.69,0.81,+18.08,"Dec 03, 2020, 12 AMEDT",0.67,0.71,+6.45,"Sep 11, 2020, 12 AMEDT",0.55,0.73,+33.21,"Jun 18, 2020, 12 AMEDT",1.09,1.22,+12.24
"Feb 24, 2021, 12 AMEDT",2.91,3.03,+4.02,"Nov 18, 2020, 12 AMEDT",0.09,1.13,+1155.56,"Aug 19, 2020, 12 AMEDT",-0.42,0.25,+159.38,"May 20, 2020, 12 AMEDT",-0.72,-0.99,-38.27
"Jan 29, 2021, 12 AMEDT",3.09,3.14,+1.59,"Oct 30, 2020, 12 AMEDT",2.74,2.84,+3.84,"Jul 31, 2020, 12 AMEDT",2.61,2.83,+8.26,"May 05, 2020, 12 AMEDT",2.62,2.8,+6.87
"Feb 11, 2021, 12 AMEDT",8.11,10.56,+30.23,"Oct 27, 2020, 12 AMEDT",5.31,8.41,+58.53,"Jul 28, 2020, 12 AMEDT",1,2.57,+158.29,"Apr 29, 2020, 12 AMEDT",1.95,2.37,+21.35
"Jan 27, 2021, 12 AMEDT",5.73,6.03,+5.33,"Oct 21, 2020, 12 AMEDT",5.2,5.67,+9.14,"Jul 29, 2020, 12 AMEDT",4.05,4.78,+18.08,"Apr 22, 2020, 12 AMEDT",3.98,3.98,-
"Jan 07, 2021, 12 AMEDT",0.62,0.66,+6.28,"Oct 07, 2020, 12 AMEDT",0.3,0.61,+105.39,"Jul 28, 2020, 12 AMEDT",0.16,-0.01,-106.29,"Apr 01, 2020, 12 AMEDT",0.93,0.77,-16.94
"Jan 27, 2021, 12 AMEDT",-0.32,-0.37,-15.26,"Oct 21, 2020, 12 AMEDT",-0.73,-0.67,+7.97,"Jul 22, 2020, 12 AMEDT",-0.74,-1.05,-41.13,"Apr 22, 2020, 12 AMEDT",0.08,-0.03,-140
"Feb 08, 2021, 12 AMEDT",0.7,0.76,+8.57,"Nov 02, 2020, 12 AMEDT",0.71,0.8,+12.99,"Aug 03, 2020, 12 AMEDT",0.07,0.16,+135.29,"May 04, 2020, 12 AMEDT",0.33,0.41,+22.75
"Feb 23, 2021, 12 AMEDT",1.62,1.63,+0.93,"Nov 02, 2020, 12 AMEDT",1.24,1.47,+19.03,"Aug 04, 2020, 12 AMEDT",1.09,1.55,+41.94,"May 05, 2020, 12 AMEDT",1.23,1.19,-2.94
"Mar 16, 2021, 12 AMEDT",1.71,3.2,+87.03,"Dec 16, 2020, 12 AMEDT",2.37,2.82,+18.84,"Sep 14, 2020, 12 AMEDT",1.56,2.12,+36.33,"Jun 15, 2020, 12 AMEDT",1.18,1.65,+40.19
"Jan 29, 2021, 12 AMEDT",2.35,2.75,+16.82,"Oct 27, 2020, 12 AMEDT",1.71,1.54,-10.05,"Jul 30, 2020, 12 AMEDT",1.56,1.89,+21,"Apr 23, 2020, 12 AMEDT",1.48,1.75,+18.24
"Feb 03, 2021, 12 AMEDT",1.93,1.78,-7.58,"Nov 04, 2020, 12 AMEDT",2.03,-0.72,-135.49,"Aug 05, 2020, 12 AMEDT",1.39,0.97,-30.17,"May 07, 2020, 12 AMEDT",2.21,2.24,+1.4
"Feb 05, 2021, 12 AMEDT",2.14,2.3,+7.33,"Nov 04, 2020, 12 AMEDT",1.97,2.15,+9.14,"Jul 30, 2020, 12 AMEDT",1.65,1.9,+15.22,"May 07, 2020, 12 AMEDT",1.84,1.89,+2.89
"Feb 25, 2021, 12 AMEDT",-2.3,-2.04,+11.38,"Nov 05, 2020, 12 AMEDT",-2.2,-2.45,-11.36,"Aug 05, 2020, 12 AMEDT",-2.08,-2.67,-28.24,"May 07, 2020, 12 AMEDT",-0.97,-0.94,+3.29
"Feb 18, 2021, 12 AMEDT",0.59,0.69,+17.35,"Oct 29, 2020, 12 AMEDT",0.53,0.75,+41.51,"Jul 30, 2020, 12 AMEDT",0.17,0.53,+221.21,"Apr 30, 2020, 12 AMEDT",0.49,0.57,+16.33
"Jan 26, 2021, 12 AMEDT",6.41,6.46,+0.73,"Oct 20, 2020, 12 AMEDT",6.09,6.25,+2.61,"Jul 21, 2020, 12 AMEDT",5.72,5.79,+1.21,"Apr 21, 2020, 12 AMEDT",5.8,6.08,+4.83
"Oct 28, 2019, 12 AMEDT",0.75,0.22,-70.67,"Aug 05, 2019, 12 AMEDT",0.75,0.78,+4,"Apr 29, 2019, 12 AMEDT",0.95,1.2,+26.32,"Feb 11, 2019, 12 AMEDT",0.53,-0.28,-153.33
"Feb 24, 2021, 12 AMEDT",1.21,1.33,+9.92,"Nov 18, 2020, 12 AMEDT",1.99,1.98,-0.4,"Aug 19, 2020, 12 AMEDT",2.95,3.75,+27.25,"May 20, 2020, 12 AMEDT",1.32,1.77,+34.5
"Feb 10, 2021, 12 AMEDT",0.3,0.48,+58.94,"Nov 04, 2020, 12 AMEDT",0.31,0.4,+31.15,"Aug 05, 2020, 12 AMEDT",0.32,0.42,+32.49,"May 06, 2020, 12 AMEDT",0.35,0.37,+7.25
"Jan 29, 2021, 12 AMEDT",1.36,2.19,+60.56,"Oct 30, 2020, 12 AMEDT",1.12,1.27,+13.29,"Jul 31, 2020, 12 AMEDT",0.65,0.71,+9.4,"May 01, 2020, 12 AMEDT",1.56,1.51,-3.08
"Jan 21, 2021, 12 AMEDT",3.03,3.52,+16.21,"Oct 22, 2020, 12 AMEDT",2.61,2.75,+5.53,"Jul 23, 2020, 12 AMEDT",1.65,1.74,+5.39,"Apr 20, 2020, 12 AMEDT",2.47,1.93,-21.83
"Feb 22, 2021, 12 AMEDT",-0.2,-0.12,+39.39,"Nov 04, 2020, 12 AMEDT",-0.28,-0.28,-1.45,"Aug 05, 2020, 12 AMEDT",-0.63,-0.6,+5.21,"May 06, 2020, 12 AMEDT",-0.14,-0.16,-11.89
"Feb 02, 2021, 12 AMEDT",-1.41,-0.94,+33.24,"Nov 02, 2020, 12 AMEDT",-1.7,-1,+41.21,"Aug 03, 2020, 12 AMEDT",-1.75,-1.33,+24,"May 05, 2020, 12 AMEDT",-0.31,-0.16,+48.39
"Jan 27, 2021, 12 AMEDT",1.84,1.91,+4.09,"Oct 27, 2020, 12 AMEDT",1.74,1.78,+2.18,"Jul 22, 2020, 12 AMEDT",2.12,2.2,+3.92,"Apr 29, 2020, 12 AMEDT",1.9,1.96,+3.05
"Feb 18, 2021, 12 AMEDT",0.11,0.12,+8.11,"Nov 06, 2020, 12 AMEDT",-0.08,0.06,+173.17,"Aug 10, 2020, 12 AMEDT",-0.42,-0.64,-53.48,"May 11, 2020, 12 AMEDT",0.8,0.26,-67.34
"Jan 28, 2021, 12 AMEDT",1.13,1.19,+5.78,"Oct 29, 2020, 12 AMEDT",0.73,0.82,+12.95,"Jul 30, 2020, 12 AMEDT",1.13,1.32,+16.5,"Apr 30, 2020, 12 AMEDT",1.57,1.64,+4.66
"Feb 09, 2021, 12 AMEDT",2.3,2.93,+27.23,"Oct 29, 2020, 12 AMEDT",3.76,4.71,+25.17,"Jul 28, 2020, 12 AMEDT",3.02,3.49,+15.6,"May 05, 2020, 12 AMEDT",0.49,0.41,-16.16
"Feb 09, 2021, 12 AMEDT",0.74,0.75,+0.81,"Oct 28, 2020, 12 AMEDT",0.78,1.04,+32.99,"Jul 30, 2020, 12 AMEDT",0.67,0.84,+26.32,"Apr 29, 2020, 12 AMEDT",0.36,0.46,+27.78
"Jan 28, 2021, 12 AMEDT",1.51,1.64,+8.54,"Oct 28, 2020, 12 AMEDT",1.66,1.6,-3.38,"Jul 30, 2020, 12 AMEDT",1.16,1.36,+16.94,"Apr 29, 2020, 12 AMEDT",1.73,1.83,+5.9
"Jan 26, 2021, 12 AMEDT",0.68,0.73,+7.67,"Oct 27, 2020, 12 AMEDT",0.58,0.72,+24.14,"Jul 28, 2020, 12 AMEDT",0.57,0.58,+2.29,"Apr 28, 2020, 12 AMEDT",0.58,0.61,+5.17
"Mar 30, 2021, 12 AMEDT",0.59,0.72,+23.08,"Jan 28, 2021, 12 AMEDT",0.81,0.79,-2.11,"Sep 29, 2020, 12 AMEDT",0.76,0.77,+0.53,"Jun 25, 2020, 12 AMEDT",0.58,0.74,+27.16
"Jan 28, 2021, 12 AMEDT",1.78,1.7,-4.39,"Nov 09, 2020, 12 AMEDT",1.9,2.22,+16.78,"Jul 28, 2020, 12 AMEDT",0.75,0.66,-11.41,"Apr 30, 2020, 12 AMEDT",1.57,1.47,-6.13
"Feb 02, 2021, 12 AMEDT",4.13,4.6,+11.43,"Nov 03, 2020, 12 AMEDT",3.88,4.8,+23.87,"Aug 03, 2020, 12 AMEDT",2.32,2.77,+19.5,"May 20, 2020, 12 AMEDT",4.1,4.27,+4.12
"Feb 23, 2021, 12 AMEDT",1.15,1.29,+11.98,"Nov 24, 2020, 12 AMEDT",0.8,1.02,+27.34,"Aug 25, 2020, 12 AMEDT",0.18,0.62,+246.37,"May 21, 2020, 12 AMEDT",0.68,0.58,-14.33
"Feb 04, 2021, 12 AMEDT",1.38,1.32,-4.28,"Oct 27, 2020, 12 AMEDT",1.44,1.74,+20.83,"Jul 31, 2020, 12 AMEDT",1.04,1.37,+31.6,"Apr 28, 2020, 12 AMEDT",1.34,1.5,+11.77
"Feb 03, 2021, 12 AMEDT",1.52,2.03,+33.64,"Nov 04, 2020, 12 AMEDT",1.61,1.73,+7.25,"Aug 05, 2020, 12 AMEDT",0.9,0.83,-7.98,"May 06, 2020, 12 AMEDT",1.44,1.58,+9.87
"Feb 04, 2021, 12 AMEDT",8.72,9.26,+6.2,"Nov 05, 2020, 12 AMEDT",5.95,7.02,+17.96,"Jul 30, 2020, 12 AMEDT",4.2,5.29,+25.83,"May 07, 2020, 12 AMEDT",3.89,4,+2.8
"Feb 10, 2021, 12 AMEDT",-0.91,-0.92,-0.77,"Oct 29, 2020, 12 AMEDT",-1.04,-1.08,-3.75,"Jul 30, 2020, 12 AMEDT",-1.7,-1.67,+1.65,"Apr 23, 2020, 12 AMEDT",-0.32,1.64,+612.5
"Feb 04, 2021, 12 AMEDT",1.58,1.62,+2.27,"Nov 05, 2020, 12 AMEDT",1.43,1.56,+9.09,"Aug 04, 2020, 12 AMEDT",1.43,1.56,+8.79,"May 07, 2020, 12 AMEDT",1.35,1.46,+7.91
"Mar 31, 2021, 12 AMEDT",0.95,0.98,+3.48,"Jan 07, 2021, 12 AMEDT",0.71,0.78,+9.86,"Sep 29, 2020, 12 AMEDT",0.99,1.08,+9.31,"Jun 29, 2020, 12 AMEDT",0.78,0.82,+5.81
"Jan 26, 2021, 12 AMEDT",1.64,2.03,+23.63,"Oct 27, 2020, 12 AMEDT",1.54,1.82,+17.88,"Jul 22, 2020, 12 AMEDT",1.34,1.46,+8.71,"Apr 29, 2020, 12 AMEDT",1.26,1.4,+10.67
"Feb 03, 2021, 12 AMEDT",0.53,0.72,+35.08,"Oct 28, 2020, 12 AMEDT",0.49,0.52,+6.56,"Jul 29, 2020, 12 AMEDT",0.54,0.65,+21.27,"May 06, 2020, 12 AMEDT",0.59,0.31,-47.46
"Feb 11, 2021, 12 AMEDT",2.87,3.54,+23.47,"Oct 29, 2020, 12 AMEDT",2.14,3.26,+52.27,"Aug 06, 2020, 12 AMEDT",-0.09,0.37,+502.17,"May 04, 2020, 12 AMEDT",1.66,1.66,+0.12
"Feb 11, 2021, 12 AMEDT",0.77,0.4,-47.78,"Oct 29, 2020, 12 AMEDT",1.02,1.62,+58.82,"Jul 30, 2020, 12 AMEDT",0.68,1.55,+128.28,"Apr 30, 2020, 12 AMEDT",0.33,0.35,+6.38
"Jan 28, 2021, 12 AMEDT",0.67,0.67,+0.75,"Nov 02, 2020, 12 AMEDT",0.62,0.63,+0.96,"Jul 28, 2020, 12 AMEDT",0.56,0.63,+12.5,"Apr 28, 2020, 12 AMEDT",0.66,0.69,+4.39
"Feb 04, 2021, 12 AMEDT",1.24,1.31,+5.56,"Oct 29, 2020, 12 AMEDT",1.68,1.69,+0.66,"Jul 28, 2020, 12 AMEDT",1,1.08,+8.22,"Apr 28, 2020, 12 AMEDT",0.94,0.95,+0.85
